seed,execution_path,path,condition,attack,round,accuracy,macro_f1,evaluation_reward
123,ep_ppa,ppa,adversarial,label_flipping,28,0.6166666666666667,0.5842118340940631,1.0833333333333335
123,ep_ppa,ppa,adversarial,label_flipping,29,0.488,0.3928015834792939,0.43999999999999995
123,ep_ppa,ppa,adversarial,label_flipping,30,0.5593333333333333,0.46272675909943,0.7966666666666669
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,1,0.4216666666666667,0.3047056021288271,0.10833333333333339
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,2,0.8253333333333334,0.8274376693231741,2.126666666666667
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,3,0.8563333333333333,0.8523138486661723,2.2816666666666663
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,4,0.8543333333333333,0.8566674637640788,2.2716666666666665
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,5,0.96,0.9598145992251932,2.8
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,6,0.934,0.934196029732537,2.67
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,7,0.9516666666666668,0.9507122321370256,2.7583333333333337
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,8,0.9703333333333334,0.9701257157771755,2.8516666666666666
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,9,0.9606666666666668,0.960356550815454,2.8033333333333337
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,10,0.9346666666666666,0.9328023043003502,2.673333333333333
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,11,0.912,0.9113174644251688,2.5600000000000005
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,12,0.9406666666666668,0.9397423587421652,2.703333333333334
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,13,0.8683333333333333,0.8638657014577142,2.341666666666667
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,14,0.7003333333333334,0.7006769630055872,1.501666666666667
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,15,0.9493333333333334,0.9482813854991268,2.746666666666667
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,16,0.8743333333333333,0.8653478787969991,2.371666666666666
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,17,0.781,0.7828782617836914,1.9050000000000002
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,18,0.5956666666666667,0.5382606354864248,0.9783333333333335
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,19,0.7413333333333333,0.7202271820378886,1.7066666666666666
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,20,0.696,0.658207485573896,1.4799999999999995
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,21,0.4573333333333333,0.3160460043729702,0.2866666666666666
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,22,0.415,0.3007768933820086,0.07499999999999973
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,23,0.4246666666666667,0.3135810769806246,0.12333333333333352
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,24,0.607,0.5761572333816168,1.0350000000000001
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,25,0.677,0.611086769148625,1.3850000000000002
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,26,0.4963333333333333,0.4420735824124835,0.48166666666666647
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,27,0.582,0.493374677326084,0.9099999999999997
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,28,0.484,0.3820416012189728,0.41999999999999993
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,29,0.4883333333333333,0.396659213004654,0.44166666666666643
123,ep_sdp-ppa,sdp_ppa,adversarial,label_flipping,30,0.3606666666666667,0.2749175121237995,-0.19666666666666655
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,1,0.7863333333333333,0.7919267598095014,1.9316666666666666
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,2,0.9353333333333332,0.9364474213709312,2.676666666666666
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,3,0.9556666666666668,0.9558925488647276,2.778333333333334
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,4,0.971,0.9711077741713292,2.8549999999999995
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,5,0.9783333333333334,0.9783148224357086,2.8916666666666666
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,6,0.9743333333333334,0.9739602891016664,2.871666666666667
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,7,0.972,0.9715625825229168,2.8599999999999994
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,8,0.9713333333333334,0.970872709739333,2.8566666666666674
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,9,0.966,0.965256782125478,2.83
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,10,0.9646666666666668,0.9638699916291326,2.823333333333334
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,11,0.9656666666666668,0.964922687040586,2.828333333333334
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,12,0.9673333333333334,0.9666793277426152,2.836666666666667
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,13,0.9703333333333334,0.9698275770750296,2.8516666666666666
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,14,0.9713333333333334,0.9708653509939636,2.8566666666666674
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,15,0.9723333333333334,0.9719055062573076,2.8616666666666672
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,16,0.972,0.9715697562942728,2.8599999999999994
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,17,0.9716666666666668,0.9712272602596816,2.8583333333333343
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,18,0.9713333333333334,0.9708791147276324,2.8566666666666674
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,19,0.9723333333333334,0.9719026433641536,2.8616666666666672
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,20,0.9723333333333334,0.9719026433641536,2.8616666666666672
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,21,0.9723333333333334,0.9719007269833057,2.8616666666666672
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,22,0.972,0.9715516180486078,2.8599999999999994
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,23,0.972,0.9715403413504008,2.8599999999999994
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,24,0.9716666666666668,0.9711889268167564,2.8583333333333343
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,25,0.9733333333333334,0.9729096275727136,2.866666666666667
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,26,0.975,0.974566320009457,2.875
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,27,0.9733333333333334,0.972835085706143,2.866666666666667
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,28,0.973,0.9724902046284406,2.865
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,29,0.9733333333333334,0.9728418263530892,2.866666666666667
123,ep_twa-ppa,twa_ppa,adversarial,label_flipping,30,0.9733333333333334,0.972855308202046,2.866666666666667
123,ep_0,fedavg,adversarial,data_poisoning,1,0.77,0.776806881151356,1.85
123,ep_0,fedavg,adversarial,data_poisoning,2,0.9156666666666666,0.9170898367412792,2.578333333333333
123,ep_0,fedavg,adversarial,data_poisoning,3,0.9473333333333334,0.9478095468707428,2.7366666666666664
123,ep_0,fedavg,adversarial,data_poisoning,4,0.9646666666666668,0.9647933047974052,2.823333333333334
123,ep_0,fedavg,adversarial,data_poisoning,5,0.979,0.9789524534128452,2.8949999999999996
123,ep_0,fedavg,adversarial,data_poisoning,6,0.9746666666666668,0.9742680586762732,2.873333333333334
123,ep_0,fedavg,adversarial,data_poisoning,7,0.9723333333333334,0.9719102217485972,2.8616666666666672
123,ep_0,fedavg,adversarial,data_poisoning,8,0.972,0.9715644348176268,2.8599999999999994
123,ep_0,fedavg,adversarial,data_poisoning,9,0.9536666666666668,0.9521884097575464,2.7683333333333335
123,ep_0,fedavg,adversarial,data_poisoning,10,0.9676666666666668,0.9670360474562412,2.838333333333334
123,ep_0,fedavg,adversarial,data_poisoning,11,0.9723333333333334,0.9719042311514692,2.8616666666666672
123,ep_0,fedavg,adversarial,data_poisoning,12,0.9723333333333334,0.9719042311514692,2.8616666666666672
123,ep_0,fedavg,adversarial,data_poisoning,13,0.9746666666666668,0.974366202864798,2.873333333333334
123,ep_0,fedavg,adversarial,data_poisoning,14,0.973,0.9726018816642544,2.865
123,ep_0,fedavg,adversarial,data_poisoning,15,0.9736666666666668,0.9735368372671528,2.868333333333334
123,ep_0,fedavg,adversarial,data_poisoning,16,0.975,0.9746496450520356,2.875
123,ep_0,fedavg,adversarial,data_poisoning,17,0.9766666666666668,0.9764392268141692,2.8833333333333337
123,ep_0,fedavg,adversarial,data_poisoning,18,0.977,0.9768424032274278,2.885
123,ep_0,fedavg,adversarial,data_poisoning,19,0.9756666666666668,0.975628076828262,2.878333333333334
123,ep_0,fedavg,adversarial,data_poisoning,20,0.9783333333333334,0.978457288223193,2.8916666666666666
123,ep_0,fedavg,adversarial,data_poisoning,21,0.9653333333333334,0.965601012444731,2.826666666666667
123,ep_0,fedavg,adversarial,data_poisoning,22,0.9816666666666668,0.9814778701690016,2.908333333333334
123,ep_0,fedavg,adversarial,data_poisoning,23,0.9846666666666668,0.984646096201266,2.923333333333334
123,ep_0,fedavg,adversarial,data_poisoning,24,0.9783333333333334,0.9783953483956876,2.8916666666666666
123,ep_0,fedavg,adversarial,data_poisoning,25,0.799,0.7997884353074,1.995
123,ep_0,fedavg,adversarial,data_poisoning,26,0.732,0.7401716906516101,1.6600000000000001
123,ep_0,fedavg,adversarial,data_poisoning,27,0.6816666666666666,0.6894897656883362,1.4083333333333332
123,ep_0,fedavg,adversarial,data_poisoning,28,0.9566666666666668,0.956652015928182,2.783333333333334
123,ep_0,fedavg,adversarial,data_poisoning,29,0.8246666666666667,0.815507086111764,2.123333333333333
123,ep_0,fedavg,adversarial,data_poisoning,30,0.6543333333333333,0.648589355506837,1.2716666666666665
123,ep_sdp,static_dp,adversarial,data_poisoning,1,0.487,0.3710898794077234,0.43500000000000005
123,ep_sdp,static_dp,adversarial,data_poisoning,2,0.8826666666666667,0.8833408883198965,2.413333333333334
123,ep_sdp,static_dp,adversarial,data_poisoning,3,0.8673333333333333,0.8658924663724483,2.336666666666666
123,ep_sdp,static_dp,adversarial,data_poisoning,4,0.895,0.8944344950855803,2.4749999999999996
123,ep_sdp,static_dp,adversarial,data_poisoning,5,0.966,0.965935189662807,2.83
123,ep_sdp,static_dp,adversarial,data_poisoning,6,0.9723333333333334,0.9720582895699488,2.8616666666666672
123,ep_sdp,static_dp,adversarial,data_poisoning,7,0.9726666666666668,0.9724156244420776,2.863333333333334
123,ep_sdp,static_dp,adversarial,data_poisoning,8,0.979,0.9788901861398795,2.8949999999999996
123,ep_sdp,static_dp,adversarial,data_poisoning,9,0.9666666666666668,0.9666475369349246,2.833333333333334
123,ep_sdp,static_dp,adversarial,data_poisoning,10,0.9403333333333334,0.9384756791412424,2.701666666666667
123,ep_sdp,static_dp,adversarial,data_poisoning,11,0.9456666666666668,0.9444013814373446,2.7283333333333335
123,ep_sdp,static_dp,adversarial,data_poisoning,12,0.941,0.9400574851311536,2.705
123,ep_sdp,static_dp,adversarial,data_poisoning,13,0.9363333333333334,0.9361450983861188,2.6816666666666666
123,ep_sdp,static_dp,adversarial,data_poisoning,14,0.8263333333333334,0.8337901244402337,2.131666666666667
123,ep_sdp,static_dp,adversarial,data_poisoning,15,0.9453333333333334,0.9444937072942394,2.7266666666666666
123,ep_sdp,static_dp,adversarial,data_poisoning,16,0.9273333333333332,0.9254789066369316,2.636666666666666
123,ep_sdp,static_dp,adversarial,data_poisoning,17,0.8016666666666666,0.8009477086003902,2.008333333333333
123,ep_sdp,static_dp,adversarial,data_poisoning,18,0.692,0.6143481680147415,1.46
123,ep_sdp,static_dp,adversarial,data_poisoning,19,0.8426666666666667,0.8350828475165434,2.213333333333333
123,ep_sdp,static_dp,adversarial,data_poisoning,20,0.8616666666666667,0.8544276693324687,2.3083333333333336
123,ep_sdp,static_dp,adversarial,data_poisoning,21,0.466,0.3336081308817509,0.33000000000000007
123,ep_sdp,static_dp,adversarial,data_poisoning,22,0.4303333333333333,0.324627827043019,0.1516666666666664
123,ep_sdp,static_dp,adversarial,data_poisoning,23,0.4523333333333333,0.35057078031623,0.2616666666666667
123,ep_sdp,static_dp,adversarial,data_poisoning,24,0.659,0.644944634685274,1.295
123,ep_sdp,static_dp,adversarial,data_poisoning,25,0.7426666666666667,0.7190893350670797,1.7133333333333334
123,ep_sdp,static_dp,adversarial,data_poisoning,26,0.527,0.4720015741211021,0.6350000000000002
123,ep_sdp,static_dp,adversarial,data_poisoning,27,0.62,0.535405343621834,1.1
123,ep_sdp,static_dp,adversarial,data_poisoning,28,0.5313333333333333,0.4557040972869904,0.6566666666666667
123,ep_sdp,static_dp,adversarial,data_poisoning,29,0.6346666666666667,0.5662833652952168,1.1733333333333338
123,ep_sdp,static_dp,adversarial,data_poisoning,30,0.4406666666666666,0.3275939669359601,0.20333333333333314
123,ep_twa,twa,adversarial,data_poisoning,1,0.773,0.7795866986328159,1.8650000000000002
123,ep_twa,twa,adversarial,data_poisoning,2,0.921,0.9220924981340536,2.6050000000000004
123,ep_twa,twa,adversarial,data_poisoning,3,0.9483333333333334,0.9488095140664604,2.741666666666667
123,ep_twa,twa,adversarial,data_poisoning,4,0.9646666666666668,0.9647933047974052,2.823333333333334
123,ep_twa,twa,adversarial,data_poisoning,5,0.978,0.9779175855512472,2.8899999999999997
123,ep_twa,twa,adversarial,data_poisoning,6,0.974,0.9735814020427211,2.87
123,ep_twa,twa,adversarial,data_poisoning,7,0.972,0.9715644348176268,2.8599999999999994
123,ep_twa,twa,adversarial,data_poisoning,8,0.972,0.9715644348176268,2.8599999999999994
123,ep_twa,twa,adversarial,data_poisoning,9,0.9656666666666668,0.9649086638315716,2.828333333333334
123,ep_twa,twa,adversarial,data_poisoning,10,0.9653333333333334,0.9645604761636676,2.826666666666667
123,ep_twa,twa,adversarial,data_poisoning,11,0.9653333333333334,0.9645690336291156,2.826666666666667
123,ep_twa,twa,adversarial,data_poisoning,12,0.9663333333333334,0.965625444564916,2.831666666666667
123,ep_twa,twa,adversarial,data_poisoning,13,0.9696666666666668,0.9691220538537924,2.8483333333333336
123,ep_twa,twa,adversarial,data_poisoning,14,0.971,0.9705096315304368,2.8549999999999995
123,ep_twa,twa,adversarial,data_poisoning,15,0.9713333333333334,0.9708590967351084,2.8566666666666674
123,ep_twa,twa,adversarial,data_poisoning,16,0.971,0.97051567040093,2.8549999999999995
123,ep_twa,twa,adversarial,data_poisoning,17,0.97,0.9694920836498004,2.8499999999999996
123,ep_twa,twa,adversarial,data_poisoning,18,0.9703333333333334,0.9698301180210648,2.8516666666666666
123,ep_twa,twa,adversarial,data_poisoning,19,0.9713333333333334,0.9708670511300356,2.8566666666666674
123,ep_twa,twa,adversarial,data_poisoning,20,0.9716666666666668,0.9712102144175572,2.8583333333333343
123,ep_twa,twa,adversarial,data_poisoning,21,0.9713333333333334,0.970860581055178,2.8566666666666674
123,ep_twa,twa,adversarial,data_poisoning,22,0.9713333333333334,0.970860581055178,2.8566666666666674
123,ep_twa,twa,adversarial,data_poisoning,23,0.9716666666666668,0.9712039473132252,2.8583333333333343
123,ep_twa,twa,adversarial,data_poisoning,24,0.9713333333333334,0.970860581055178,2.8566666666666674
123,ep_twa,twa,adversarial,data_poisoning,25,0.971,0.9705109004621444,2.8549999999999995
123,ep_twa,twa,adversarial,data_poisoning,26,0.971,0.9705109004621444,2.8549999999999995
123,ep_twa,twa,adversarial,data_poisoning,27,0.971,0.9705109004621444,2.8549999999999995
123,ep_twa,twa,adversarial,data_poisoning,28,0.9703333333333334,0.9698009983176864,2.8516666666666666
123,ep_twa,twa,adversarial,data_poisoning,29,0.97,0.9694515979224888,2.8499999999999996
123,ep_twa,twa,adversarial,data_poisoning,30,0.97,0.969452221442722,2.8499999999999996
123,ep_ppa,ppa,adversarial,data_poisoning,1,0.77,0.776806881151356,1.85
123,ep_ppa,ppa,adversarial,data_poisoning,2,0.9156666666666666,0.9170898367412792,2.578333333333333
123,ep_ppa,ppa,adversarial,data_poisoning,3,0.9473333333333334,0.9478095468707428,2.7366666666666664
123,ep_ppa,ppa,adversarial,data_poisoning,4,0.9646666666666668,0.9647933047974052,2.823333333333334
123,ep_ppa,ppa,adversarial,data_poisoning,5,0.979,0.9789524534128452,2.8949999999999996
123,ep_ppa,ppa,adversarial,data_poisoning,6,0.9746666666666668,0.9742680586762732,2.873333333333334
123,ep_ppa,ppa,adversarial,data_poisoning,7,0.9723333333333334,0.9719102217485972,2.8616666666666672
123,ep_ppa,ppa,adversarial,data_poisoning,8,0.972,0.9715644348176268,2.8599999999999994
123,ep_ppa,ppa,adversarial,data_poisoning,9,0.9536666666666668,0.9521821063637624,2.7683333333333335
123,ep_ppa,ppa,adversarial,data_poisoning,10,0.9676666666666668,0.9670360474562412,2.838333333333334
123,ep_ppa,ppa,adversarial,data_poisoning,11,0.9723333333333334,0.9719042311514692,2.8616666666666672
123,ep_ppa,ppa,adversarial,data_poisoning,12,0.9723333333333334,0.9719042311514692,2.8616666666666672
123,ep_ppa,ppa,adversarial,data_poisoning,13,0.9746666666666668,0.974366202864798,2.873333333333334
123,ep_ppa,ppa,adversarial,data_poisoning,14,0.973,0.9726018816642544,2.865
123,ep_ppa,ppa,adversarial,data_poisoning,15,0.9736666666666668,0.9735368372671528,2.868333333333334
123,ep_ppa,ppa,adversarial,data_poisoning,16,0.975,0.9746496450520356,2.875
123,ep_ppa,ppa,adversarial,data_poisoning,17,0.977,0.976778133419064,2.885
123,ep_ppa,ppa,adversarial,data_poisoning,18,0.977,0.9768373517719215,2.885
123,ep_ppa,ppa,adversarial,data_poisoning,19,0.9773333333333334,0.9772790287328028,2.8866666666666667
123,ep_ppa,ppa,adversarial,data_poisoning,20,0.9803333333333332,0.9804318788656388,2.9016666666666655
123,ep_ppa,ppa,adversarial,data_poisoning,21,0.969,0.9692346757301292,2.8449999999999998
123,ep_ppa,ppa,adversarial,data_poisoning,22,0.9816666666666668,0.9814778701690016,2.908333333333334
123,ep_ppa,ppa,adversarial,data_poisoning,23,0.9843333333333332,0.984316345516568,2.921666666666666
123,ep_ppa,ppa,adversarial,data_poisoning,24,0.9783333333333334,0.9783953483956876,2.8916666666666666
123,ep_ppa,ppa,adversarial,data_poisoning,25,0.9096666666666666,0.9134023490966116,2.548333333333333
123,ep_ppa,ppa,adversarial,data_poisoning,26,0.7466666666666667,0.7533479482329276,1.7333333333333334
123,ep_ppa,ppa,adversarial,data_poisoning,27,0.682,0.6898125739200007,1.4100000000000001
123,ep_ppa,ppa,adversarial,data_poisoning,28,0.9536666666666668,0.9537237903137924,2.7683333333333335
123,ep_ppa,ppa,adversarial,data_poisoning,29,0.736,0.7081065465703045,1.6799999999999997
123,ep_ppa,ppa,adversarial,data_poisoning,30,0.7556666666666667,0.7443812517174024,1.7783333333333333
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,1,0.487,0.3710898794077234,0.43500000000000005
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,2,0.8826666666666667,0.8833408883198965,2.413333333333334
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,3,0.8673333333333333,0.8658924663724483,2.336666666666666
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,4,0.895,0.8944344950855803,2.4749999999999996
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,5,0.966,0.965935189662807,2.83
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,6,0.9723333333333334,0.9720582895699488,2.8616666666666672
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,7,0.9726666666666668,0.9724156244420776,2.863333333333334
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,8,0.979,0.9788901861398795,2.8949999999999996
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,9,0.9666666666666668,0.9666475369349246,2.833333333333334
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,10,0.9403333333333334,0.9384756791412424,2.701666666666667
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,11,0.9456666666666668,0.9444013814373446,2.7283333333333335
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,12,0.9406666666666668,0.9397030422698466,2.703333333333334
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,13,0.94,0.9398802187602496,2.6999999999999993
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,14,0.801,0.8093796521460142,2.005
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,15,0.945,0.9441425014247934,2.7249999999999996
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,16,0.9273333333333332,0.9255023758217256,2.636666666666666
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,17,0.8026666666666666,0.8017423956847901,2.0133333333333336
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,18,0.6933333333333334,0.615655290089651,1.4666666666666668
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,19,0.8426666666666667,0.8353703754567394,2.213333333333333
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,20,0.8606666666666667,0.8529273578289127,2.3033333333333337
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,21,0.4663333333333333,0.3352899241214745,0.33166666666666655
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,22,0.4306666666666666,0.3273696454417932,0.15333333333333288
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,23,0.4523333333333333,0.3501889336308917,0.2616666666666667
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,24,0.654,0.6397237940317009,1.27
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,25,0.697,0.6438854691352027,1.4849999999999999
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,26,0.5246666666666666,0.469367300775741,0.6233333333333331
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,27,0.618,0.5328741866235072,1.0899999999999999
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,28,0.5356666666666666,0.4649072041223378,0.6783333333333332
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,29,0.623,0.5527765027367928,1.1150000000000002
123,ep_sdp-ppa,sdp_ppa,adversarial,data_poisoning,30,0.431,0.3075932739616306,0.1549999999999998
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,1,0.773,0.7795866986328159,1.8650000000000002
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,2,0.921,0.9220924981340536,2.6050000000000004
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,3,0.9483333333333334,0.9488095140664604,2.741666666666667
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,4,0.9646666666666668,0.9647933047974052,2.823333333333334
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,5,0.9783333333333334,0.978253844904866,2.8916666666666666
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,6,0.974,0.9735814020427211,2.87
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,7,0.972,0.9715644348176268,2.8599999999999994
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,8,0.972,0.9715644348176268,2.8599999999999994
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,9,0.9656666666666668,0.9649086638315716,2.828333333333334
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,10,0.9653333333333334,0.9645604761636676,2.826666666666667
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,11,0.9653333333333334,0.9645690336291156,2.826666666666667
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,12,0.9663333333333334,0.965625444564916,2.831666666666667
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,13,0.9696666666666668,0.9691220538537924,2.8483333333333336
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,14,0.9706666666666668,0.9701659415922989,2.8533333333333335
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,15,0.9713333333333334,0.9708590967351084,2.8566666666666674
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,16,0.971,0.97051567040093,2.8549999999999995
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,17,0.97,0.9694865057523084,2.8499999999999996
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,18,0.9703333333333334,0.9698301180210648,2.8516666666666666
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,19,0.9713333333333334,0.9708670511300356,2.8566666666666674
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,20,0.9716666666666668,0.9712102144175572,2.8583333333333343
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,21,0.9713333333333334,0.970860581055178,2.8566666666666674
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,22,0.9713333333333334,0.970860581055178,2.8566666666666674
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,23,0.9716666666666668,0.9712039473132252,2.8583333333333343
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,24,0.9716666666666668,0.9712039473132252,2.8583333333333343
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,25,0.971,0.9705109004621444,2.8549999999999995
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,26,0.971,0.9705109004621444,2.8549999999999995
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,27,0.9713333333333334,0.9708488972317796,2.8566666666666674
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,28,0.9703333333333334,0.9698009983176864,2.8516666666666666
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,29,0.97,0.9694515979224888,2.8499999999999996
123,ep_twa-ppa,twa_ppa,adversarial,data_poisoning,30,0.97,0.969445163688626,2.8499999999999996
123,ep_0,fedavg,adversarial,reward_poisoning,1,0.771,0.7778992133850575,1.855
123,ep_0,fedavg,adversarial,reward_poisoning,2,0.917,0.9185475551675076,2.585
123,ep_0,fedavg,adversarial,reward_poisoning,3,0.9503333333333334,0.9508066266714622,2.751666666666667
123,ep_0,fedavg,adversarial,reward_poisoning,4,0.97,0.9701197800965669,2.8499999999999996
123,ep_0,fedavg,adversarial,reward_poisoning,5,0.98,0.9800030966868554,2.9000000000000004
123,ep_0,fedavg,adversarial,reward_poisoning,6,0.9763333333333334,0.9760556927779436,2.881666666666667
123,ep_0,fedavg,adversarial,reward_poisoning,7,0.9753333333333334,0.9750191491138436,2.876666666666667
123,ep_0,fedavg,adversarial,reward_poisoning,8,0.9723333333333334,0.9719102217485972,2.8616666666666672
123,ep_0,fedavg,adversarial,reward_poisoning,9,0.9553333333333334,0.95395456008698,2.7766666666666673
123,ep_0,fedavg,adversarial,reward_poisoning,10,0.97,0.9694609674649648,2.8499999999999996
123,ep_0,fedavg,adversarial,reward_poisoning,11,0.972,0.9715553380327736,2.8599999999999994
123,ep_0,fedavg,adversarial,reward_poisoning,12,0.975,0.9746663781429058,2.875
123,ep_0,fedavg,adversarial,reward_poisoning,13,0.9763333333333334,0.9760668331295624,2.881666666666667
123,ep_0,fedavg,adversarial,reward_poisoning,14,0.9763333333333334,0.9760410553094214,2.881666666666667
123,ep_0,fedavg,adversarial,reward_poisoning,15,0.9723333333333334,0.9722143730657324,2.8616666666666672
